source_site,category,place_or_event_name,period,target_age,region,fee_info,description,booking_url,ai_tags,crawled_at,theme_tags,congestion_score,popularity_score
서울시 우리동네키즈OK / 공공 포털,공공키즈카페,서울형키즈카페종로구혜화동점,상시,영유아 및 어린이 (0세~7세),서울 종로구,"아동 1,000~3,000원 / 보호자 무료 (공공 가성비)",서울시 종로구에서 공식 운영하는 공공형 키즈카페 및 육아지원 공간 [서울형키즈카페종로구혜화동점]입니다.,https://icare.seoul.go.kr,family:1.0;baby:1.0;father:1.0;공공키즈카페;서울형키즈카페;종로구,2026-08-22 18:28:42,toddler:1.0;indoor:1.0;public:1.0,3,81
서울시 우리동네키즈OK / 공공 포털,공공키즈카페,서울형키즈카페종로구숭인1동점,상시,영유아 및 어린이 (0세~7세),서울 종로구,"아동 1,000~3,000원 / 보호자 무료 (공공 가성비)",서울시 종로구에서 공식 운영하는 공공형 키즈카페 및 육아지원 공간 [서울형키즈카페종로구숭인1동점]입니다.,https://icare.seoul.go.kr,family:1.0;baby:1.0;father:1.0;공공키즈카페;서울형키즈카페;종로구,2026-08-22 18:28:42,toddler:1.0;indoor:1.0;public:1.0,2,75
서울시 우리동네키즈OK / 공공 포털,공공키즈카페,서울형키즈카페성북구 정릉3동점,상시,영유아 및 어린이 (0세~7세),서울 종로구,"아동 1,000~3,000원 / 보호자 무료 (공공 가성비)",서울시 종로구에서 공식 운영하는 공공형 키즈카페 및 육아지원 공간 [서울형키즈카페성북구 정릉3동점]입니다.,https://icare.seoul.go.kr,family:1.0;baby:1.0;father:1.0;공공키즈카페;서울형키즈카페;종로구,2026-08-22 18:28:42,toddler:1.0;indoor:1.0;public:1.0,3,75
서울시 우리동네키즈OK / 공공 포털,공공키즈카페,서울형키즈카페성북구 종암동점,상시,영유아 및 어린이 (0세~7세),서울 종로구,"아동 1,000~3,000원 / 보호자 무료 (공공 가성비)",서울시 종로구에서 공식 운영하는 공공형 키즈카페 및 육아지원 공간 [서울형키즈카페성북구 종암동점]입니다.,https://icare.seoul.go.kr,family:1.0;baby:1.0;father:1.0;공공키즈카페;서울형키즈카페;종로구,2026-08-22 18:28:42,toddler:1.0;indoor:1.0;public:1.0,3,87
서울시 우리동네키즈OK / 공공 포털,공공키즈카페,서울형키즈카페성북구 성북동점,상시,영유아 및 어린이 (0세~7세),서울 종로구,"아동 1,000~3,000원 / 보호자 무료 (공공 가성비)",서울시 종로구에서 공식 운영하는 공공형 키즈카페 및 육아지원 공간 [서울형키즈카페성북구 성북동점]입니다.,https://icare.seoul.go.kr,family:1.0;baby:1.0;father:1.0;공공키즈카페;서울형키즈카페;종로구,2026-08-22 18:28:42,toddler:1.0;indoor:1.0;public:1.0,1,75
서울시 우리동네키즈OK / 공공 포털,공공키즈카페,서울형키즈카페을지로점,상시,영유아 및 어린이 (0세~7세),서울 종로구,"아동 1,000~3,000원 / 보호자 무료 (공공 가성비)",서울시 종로구에서 공식 운영하는 공공형 키즈카페 및 육아지원 공간 [서울형키즈카페을지로점]입니다.,https://icare.seoul.go.kr,family:1.0;baby:1.0;father:1.0;공공키즈카페;서울형키즈카페;종로구,2026-08-22 18:28:42,toddler:1.0;indoor:1.0;public:1.0,1,93
서울시 우리동네키즈OK / 공공 포털,공공키즈카페,옥인육아어울림센터육아종합지원센터,상시,영유아 및 어린이 (0세~7세),서울 종로구,"아동 1,000~3,000원 / 보호자 무료 (공공 가성비)",서울시 종로구에서 공식 운영하는 공공형 키즈카페 및 육아지원 공간 [옥인육아어울림센터육아종합지원센터]입니다.,https://icare.seoul.go.kr,family:1.0;baby:1.0;father:1.0;공공키즈카페;서울형키즈카페;종로구,2026-08-22 18:28:42,toddler:1.0;indoor:1.0;public:1.0,1,89
서울시 우리동네키즈OK / 공공 포털,공공키즈카페,종로구육아종합지원센터육아종합지원센터,상시,영유아 및 어린이 (0세~7세),서울 종로구,"아동 1,000~3,000원 / 보호자 무료 (공공 가성비)",서울시 종로구에서 공식 운영하는 공공형 키즈카페 및 육아지원 공간 [종로구육아종합지원센터육아종합지원센터]입니다.,https://icare.seoul.go.kr,family:1.0;baby:1.0;father:1.0;공공키즈카페;서울형키즈카페;종로구,2026-08-22 18:28:42,toddler:1.0;indoor:1.0;public:1.0,2,77
서울시 우리동네키즈OK / 공공 포털,공공키즈카페,어린이행복지원센터육아종합지원센터,상시,영유아 및 어린이 (0세~7세),서울 종로구,"아동 1,000~3,000원 / 보호자 무료 (공공 가성비)",서울시 종로구에서 공식 운영하는 공공형 키즈카페 및 육아지원 공간 [어린이행복지원센터육아종합지원센터]입니다.,https://icare.seoul.go.kr,family:1.0;baby:1.0;father:1.0;공공키즈카페;서울형키즈카페;종로구,2026-08-22 18:28:42,toddler:1.0;indoor:1.0;public:1.0,2,95
서울시 우리동네키즈OK / 공공 포털,공공키즈카페,종로육아종합지원센터 안심택배함부속건물,상시,영유아 및 어린이 (0세~7세),서울 종로구,"아동 1,000~3,000원 / 보호자 무료 (공공 가성비)",서울시 종로구에서 공식 운영하는 공공형 키즈카페 및 육아지원 공간 [종로육아종합지원센터 안심택배함부속건물]입니다.,https://icare.seoul.go.kr,family:1.0;baby:1.0;father:1.0;공공키즈카페;서울형키즈카페;종로구,2026-08-22 18:28:42,toddler:1.0;indoor:1.0;public:1.0,3,81
서울시 우리동네키즈OK / 공공 포털,공공키즈카페,강북구육아종합지원센터육아종합지원센터,상시,영유아 및 어린이 (0세~7세),서울 종로구,"아동 1,000~3,000원 / 보호자 무료 (공공 가성비)",서울시 종로구에서 공식 운영하는 공공형 키즈카페 및 육아지원 공간 [강북구육아종합지원센터육아종합지원센터]입니다.,https://icare.seoul.go.kr,family:1.0;baby:1.0;father:1.0;공공키즈카페;서울형키즈카페;종로구,2026-08-22 18:28:42,toddler:1.0;indoor:1.0;public:1.0,1,75
서울시 우리동네키즈OK / 공공 포털,공공키즈카페,성북구육아종합지원센터 부모아이지원센터육아종합지원센터,상시,영유아 및 어린이 (0세~7세),서울 종로구,"아동 1,000~3,000원 / 보호자 무료 (공공 가성비)",서울시 종로구에서 공식 운영하는 공공형 키즈카페 및 육아지원 공간 [성북구육아종합지원센터 부모아이지원센터육아종합지원센터]입니다.,https://icare.seoul.go.kr,family:1.0;baby:1.0;father:1.0;공공키즈카페;서울형키즈카페;종로구,2026-08-22 18:28:42,toddler:1.0;indoor:1.0;public:1.0,3,87
서울시 우리동네키즈OK / 공공 포털,공공키즈카페,종로구 육아종합지원센터,상시,영유아 및 어린이 (0세~7세),서울 종로구,"아동 1,000~3,000원 / 보호자 무료 (공공 가성비)",서울시 종로구에서 공식 운영하는 공공형 키즈카페 및 육아지원 공간 [종로구 육아종합지원센터]입니다.,https://icare.seoul.go.kr,family:1.0;baby:1.0;father:1.0;공공키즈카페;서울형키즈카페;종로구,2026-08-22 18:28:42,toddler:1.0;indoor:1.0;public:1.0,2,86
서울시 우리동네키즈OK / 공공 포털,공공키즈카페,월곡육아종합지원센터,상시,영유아 및 어린이 (0세~7세),서울 종로구,"아동 1,000~3,000원 / 보호자 무료 (공공 가성비)",서울시 종로구에서 공식 운영하는 공공형 키즈카페 및 육아지원 공간 [월곡육아종합지원센터]입니다.,https://icare.seoul.go.kr,family:1.0;baby:1.0;father:1.0;공공키즈카페;서울형키즈카페;종로구,2026-08-22 18:28:42,toddler:1.0;indoor:1.0;public:1.0,2,81
서울시 우리동네키즈OK / 공공 포털,공공키즈카페,서울형키즈카페장충점,상시,영유아 및 어린이 (0세~7세),서울 중구,"아동 1,000~3,000원 / 보호자 무료 (공공 가성비)",서울시 중구에서 공식 운영하는 공공형 키즈카페 및 육아지원 공간 [서울형키즈카페장충점]입니다.,https://icare.seoul.go.kr,family:1.0;baby:1.0;father:1.0;공공키즈카페;서울형키즈카페;중구,2026-08-22 18:28:42,toddler:1.0;indoor:1.0;public:1.0,2,89
서울시 우리동네키즈OK / 공공 포털,공공키즈카페,서울형키즈카페신당점,상시,영유아 및 어린이 (0세~7세),서울 중구,"아동 1,000~3,000원 / 보호자 무료 (공공 가성비)",서울시 중구에서 공식 운영하는 공공형 키즈카페 및 육아지원 공간 [서울형키즈카페신당점]입니다.,https://icare.seoul.go.kr,family:1.0;baby:1.0;father:1.0;공공키즈카페;서울형키즈카페;중구,2026-08-22 18:28:42,toddler:1.0;indoor:1.0;public:1.0,1,89
서울시 우리동네키즈OK / 공공 포털,공공키즈카페,서울형키즈카페청파동점,상시,영유아 및 어린이 (0세~7세),서울 중구,"아동 1,000~3,000원 / 보호자 무료 (공공 가성비)",서울시 중구에서 공식 운영하는 공공형 키즈카페 및 육아지원 공간 [서울형키즈카페청파동점]입니다.,https://icare.seoul.go.kr,family:1.0;baby:1.0;father:1.0;공공키즈카페;서울형키즈카페;중구,2026-08-22 18:28:42,toddler:1.0;indoor:1.0;public:1.0,2,77
서울시 우리동네키즈OK / 공공 포털,공공키즈카페,서울형키즈카페노리몽땅 을지로점(옥외),상시,영유아 및 어린이 (0세~7세),서울 중구,"아동 1,000~3,000원 / 보호자 무료 (공공 가성비)",서울시 중구에서 공식 운영하는 공공형 키즈카페 및 육아지원 공간 [서울형키즈카페노리몽땅 을지로점(옥외)]입니다.,https://icare.seoul.go.kr,family:1.0;baby:1.0;father:1.0;공공키즈카페;서울형키즈카페;중구,2026-08-22 18:28:42,toddler:1.0;indoor:1.0;public:1.0,1,77
서울시 우리동네키즈OK / 공공 포털,공공키즈카페,서울형키즈카페노리몽땅 신당점,상시,영유아 및 어린이 (0세~7세),서울 중구,"아동 1,000~3,000원 / 보호자 무료 (공공 가성비)",서울시 중구에서 공식 운영하는 공공형 키즈카페 및 육아지원 공간 [서울형키즈카페노리몽땅 신당점]입니다.,https://icare.seoul.go.kr,family:1.0;baby:1.0;father:1.0;공공키즈카페;서울형키즈카페;중구,2026-08-22 18:28:42,toddler:1.0;indoor:1.0;public:1.0,3,80
서울시 우리동네키즈OK / 공공 포털,공공키즈카페,맘스하트카페(동작),상시,영유아 및 어린이 (0세~7세),서울 중구,"아동 1,000~3,000원 / 보호자 무료 (공공 가성비)",서울시 중구에서 공식 운영하는 공공형 키즈카페 및 육아지원 공간 [맘스하트카페(동작)]입니다.,https://icare.seoul.go.kr,family:1.0;baby:1.0;father:1.0;공공키즈카페;서울형키즈카페;중구,2026-08-22 18:28:42,toddler:1.0;indoor:1.0;public:1.0,2,93
서울시 우리동네키즈OK / 공공 포털,공공키즈카페,서울중구육아종합지원센터jgkids.or.kr,상시,영유아 및 어린이 (0세~7세),서울 중구,"아동 1,000~3,000원 / 보호자 무료 (공공 가성비)",서울시 중구에서 공식 운영하는 공공형 키즈카페 및 육아지원 공간 [서울중구육아종합지원센터jgkids.or.kr]입니다.,https://icare.seoul.go.kr,family:1.0;baby:1.0;father:1.0;공공키즈카페;서울형키즈카페;중구,2026-08-22 18:28:42,toddler:1.0;indoor:1.0;public:1.0,2,81
서울시 우리동네키즈OK / 공공 포털,공공키즈카페,서울 중구육아종합지원센터,상시,영유아 및 어린이 (0세~7세),서울 중구,"아동 1,000~3,000원 / 보호자 무료 (공공 가성비)",서울시 중구에서 공식 운영하는 공공형 키즈카페 및 육아지원 공간 [서울 중구육아종합지원센터]입니다.,https://icare.seoul.go.kr,family:1.0;baby:1.0;father:1.0;공공키즈카페;서울형키즈카페;중구,2026-08-22 18:28:42,toddler:1.0;indoor:1.0;public:1.0,3,76
서울시 우리동네키즈OK / 공공 포털,공공키즈카페,서울중구육아종합지원센터기업소개,상시,영유아 및 어린이 (0세~7세),서울 중구,"아동 1,000~3,000원 / 보호자 무료 (공공 가성비)",서울시 중구에서 공식 운영하는 공공형 키즈카페 및 육아지원 공간 [서울중구육아종합지원센터기업소개]입니다.,https://icare.seoul.go.kr,family:1.0;baby:1.0;father:1.0;공공키즈카페;서울형키즈카페;중구,2026-08-22 18:28:42,toddler:1.0;indoor:1.0;public:1.0,3,83
서울시 우리동네키즈OK / 공공 포털,공공키즈카페,중구육아종합지원센터육아종합지원센터,상시,영유아 및 어린이 (0세~7세),서울 중구,"아동 1,000~3,000원 / 보호자 무료 (공공 가성비)",서울시 중구에서 공식 운영하는 공공형 키즈카페 및 육아지원 공간 [중구육아종합지원센터육아종합지원센터]입니다.,https://icare.seoul.go.kr,family:1.0;baby:1.0;father:1.0;공공키즈카페;서울형키즈카페;중구,2026-08-22 18:28:42,toddler:1.0;indoor:1.0;public:1.0,1,78
서울시 우리동네키즈OK / 공공 포털,공공키즈카페,누리뜰 공동육아방육아종합지원센터,상시,영유아 및 어린이 (0세~7세),서울 중구,"아동 1,000~3,000원 / 보호자 무료 (공공 가성비)",서울시 중구에서 공식 운영하는 공공형 키즈카페 및 육아지원 공간 [누리뜰 공동육아방육아종합지원센터]입니다.,https://icare.seoul.go.kr,family:1.0;baby:1.0;father:1.0;공공키즈카페;서울형키즈카페;중구,2026-08-22 18:28:42,toddler:1.0;indoor:1.0;public:1.0,2,87
서울시 우리동네키즈OK / 공공 포털,공공키즈카페,꿈자람공동육아방 용두점육아종합지원센터,상시,영유아 및 어린이 (0세~7세),서울 중구,"아동 1,000~3,000원 / 보호자 무료 (공공 가성비)",서울시 중구에서 공식 운영하는 공공형 키즈카페 및 육아지원 공간 [꿈자람공동육아방 용두점육아종합지원센터]입니다.,https://icare.seoul.go.kr,family:1.0;baby:1.0;father:1.0;공공키즈카페;서울형키즈카페;중구,2026-08-22 18:28:42,toddler:1.0;indoor:1.0;public:1.0,3,81
서울시 우리동네키즈OK / 공공 포털,공공키즈카페,시간제보육실 도화점육아종합지원센터,상시,영유아 및 어린이 (0세~7세),서울 중구,"아동 1,000~3,000원 / 보호자 무료 (공공 가성비)",서울시 중구에서 공식 운영하는 공공형 키즈카페 및 육아지원 공간 [시간제보육실 도화점육아종합지원센터]입니다.,https://icare.seoul.go.kr,family:1.0;baby:1.0;father:1.0;공공키즈카페;서울형키즈카페;중구,2026-08-22 18:28:42,toddler:1.0;indoor:1.0;public:1.0,3,82
서울시 우리동네키즈OK / 공공 포털,공공키즈카페,서울중구육아종합지원센터,상시,영유아 및 어린이 (0세~7세),서울 중구,"아동 1,000~3,000원 / 보호자 무료 (공공 가성비)",서울시 중구에서 공식 운영하는 공공형 키즈카페 및 육아지원 공간 [서울중구육아종합지원센터]입니다.,https://icare.seoul.go.kr,family:1.0;baby:1.0;father:1.0;공공키즈카페;서울형키즈카페;중구,2026-08-22 18:28:42,toddler:1.0;indoor:1.0;public:1.0,2,93
서울시 우리동네키즈OK / 공공 포털,공공키즈카페,서울중구육아종합지원센터(201,상시,영유아 및 어린이 (0세~7세),서울 중구,"아동 1,000~3,000원 / 보호자 무료 (공공 가성비)",서울시 중구에서 공식 운영하는 공공형 키즈카페 및 육아지원 공간 [서울중구육아종합지원센터(201]입니다.,https://icare.seoul.go.kr,family:1.0;baby:1.0;father:1.0;공공키즈카페;서울형키즈카페;중구,2026-08-22 18:28:42,toddler:1.0;indoor:1.0;public:1.0,3,95
서울시 우리동네키즈OK / 공공 포털,공공키즈카페,시립마포거점형키움센터서울형키즈카페시립노고산점아동복지시설,상시,영유아 및 어린이 (0세~7세),서울 용산구,"아동 1,000~3,000원 / 보호자 무료 (공공 가성비)",서울시 용산구에서 공식 운영하는 공공형 키즈카페 및 육아지원 공간 [시립마포거점형키움센터서울형키즈카페시립노고산점아동복지시설]입니다.,https://icare.seoul.go.kr,family:1.0;baby:1.0;father:1.0;공공키즈카페;서울형키즈카페;용산구,2026-08-22 18:28:42,toddler:1.0;indoor:1.0;public:1.0,1,85
서울시 우리동네키즈OK / 공공 포털,공공키즈카페,서울형키즈카페동작구 상도2동점,상시,영유아 및 어린이 (0세~7세),서울 용산구,"아동 1,000~3,000원 / 보호자 무료 (공공 가성비)",서울시 용산구에서 공식 운영하는 공공형 키즈카페 및 육아지원 공간 [서울형키즈카페동작구 상도2동점]입니다.,https://icare.seoul.go.kr,family:1.0;baby:1.0;father:1.0;공공키즈카페;서울형키즈카페;용산구,2026-08-22 18:28:42,toddler:1.0;indoor:1.0;public:1.0,2,85
서울시 우리동네키즈OK / 공공 포털,공공키즈카페,서울형키즈카페용산구후암동점,상시,영유아 및 어린이 (0세~7세),서울 용산구,"아동 1,000~3,000원 / 보호자 무료 (공공 가성비)",서울시 용산구에서 공식 운영하는 공공형 키즈카페 및 육아지원 공간 [서울형키즈카페용산구후암동점]입니다.,https://icare.seoul.go.kr,family:1.0;baby:1.0;father:1.0;공공키즈카페;서울형키즈카페;용산구,2026-08-22 18:28:42,toddler:1.0;indoor:1.0;public:1.0,2,89
서울시 우리동네키즈OK / 공공 포털,공공키즈카페,서울형키즈카페동작구 상도4동 2호점,상시,영유아 및 어린이 (0세~7세),서울 용산구,"아동 1,000~3,000원 / 보호자 무료 (공공 가성비)",서울시 용산구에서 공식 운영하는 공공형 키즈카페 및 육아지원 공간 [서울형키즈카페동작구 상도4동 2호점]입니다.,https://icare.seoul.go.kr,family:1.0;baby:1.0;father:1.0;공공키즈카페;서울형키즈카페;용산구,2026-08-22 18:28:42,toddler:1.0;indoor:1.0;public:1.0,1,75
서울시 우리동네키즈OK / 공공 포털,공공키즈카페,서울형키즈카페동작구 흑석동점,상시,영유아 및 어린이 (0세~7세),서울 용산구,"아동 1,000~3,000원 / 보호자 무료 (공공 가성비)",서울시 용산구에서 공식 운영하는 공공형 키즈카페 및 육아지원 공간 [서울형키즈카페동작구 흑석동점]입니다.,https://icare.seoul.go.kr,family:1.0;baby:1.0;father:1.0;공공키즈카페;서울형키즈카페;용산구,2026-08-22 18:28:42,toddler:1.0;indoor:1.0;public:1.0,1,91
서울시 우리동네키즈OK / 공공 포털,공공키즈카페,서울형키즈카페동작구 상도1동 1호점,상시,영유아 및 어린이 (0세~7세),서울 용산구,"아동 1,000~3,000원 / 보호자 무료 (공공 가성비)",서울시 용산구에서 공식 운영하는 공공형 키즈카페 및 육아지원 공간 [서울형키즈카페동작구 상도1동 1호점]입니다.,https://icare.seoul.go.kr,family:1.0;baby:1.0;father:1.0;공공키즈카페;서울형키즈카페;용산구,2026-08-22 18:28:42,toddler:1.0;indoor:1.0;public:1.0,2,89
서울시 우리동네키즈OK / 공공 포털,공공키즈카페,"용산구육아종합지원센터영,유아,아동",상시,영유아 및 어린이 (0세~7세),서울 용산구,"아동 1,000~3,000원 / 보호자 무료 (공공 가성비)","서울시 용산구에서 공식 운영하는 공공형 키즈카페 및 육아지원 공간 [용산구육아종합지원센터영,유아,아동]입니다.",https://icare.seoul.go.kr,family:1.0;baby:1.0;father:1.0;공공키즈카페;서울형키즈카페;용산구,2026-08-22 18:28:42,toddler:1.0;indoor:1.0;public:1.0,2,76
서울시 우리동네키즈OK / 공공 포털,공공키즈카페,서빙고동 공동육아방육아종합지원센터,상시,영유아 및 어린이 (0세~7세),서울 용산구,"아동 1,000~3,000원 / 보호자 무료 (공공 가성비)",서울시 용산구에서 공식 운영하는 공공형 키즈카페 및 육아지원 공간 [서빙고동 공동육아방육아종합지원센터]입니다.,https://icare.seoul.go.kr,family:1.0;baby:1.0;father:1.0;공공키즈카페;서울형키즈카페;용산구,2026-08-22 18:28:42,toddler:1.0;indoor:1.0;public:1.0,2,93
서울시 우리동네키즈OK / 공공 포털,공공키즈카페,중앙육아종합지원센터육아종합지원센터,상시,영유아 및 어린이 (0세~7세),서울 용산구,"아동 1,000~3,000원 / 보호자 무료 (공공 가성비)",서울시 용산구에서 공식 운영하는 공공형 키즈카페 및 육아지원 공간 [중앙육아종합지원센터육아종합지원센터]입니다.,https://icare.seoul.go.kr,family:1.0;baby:1.0;father:1.0;공공키즈카페;서울형키즈카페;용산구,2026-08-22 18:28:42,toddler:1.0;indoor:1.0;public:1.0,1,81
서울시 우리동네키즈OK / 공공 포털,공공키즈카페,동작구육아종합지원센터육아종합지원센터,상시,영유아 및 어린이 (0세~7세),서울 용산구,"아동 1,000~3,000원 / 보호자 무료 (공공 가성비)",서울시 용산구에서 공식 운영하는 공공형 키즈카페 및 육아지원 공간 [동작구육아종합지원센터육아종합지원센터]입니다.,https://icare.seoul.go.kr,family:1.0;baby:1.0;father:1.0;공공키즈카페;서울형키즈카페;용산구,2026-08-22 18:28:42,toddler:1.0;indoor:1.0;public:1.0,2,78
서울시 우리동네키즈OK / 공공 포털,공공키즈카페,마포구아현육아종합지원센터육아종합지원센터,상시,영유아 및 어린이 (0세~7세),서울 용산구,"아동 1,000~3,000원 / 보호자 무료 (공공 가성비)",서울시 용산구에서 공식 운영하는 공공형 키즈카페 및 육아지원 공간 [마포구아현육아종합지원센터육아종합지원센터]입니다.,https://icare.seoul.go.kr,family:1.0;baby:1.0;father:1.0;공공키즈카페;서울형키즈카페;용산구,2026-08-22 18:28:42,toddler:1.0;indoor:1.0;public:1.0,3,87
서울시 우리동네키즈OK / 공공 포털,공공키즈카페,용산구 육아종합지원센터,상시,영유아 및 어린이 (0세~7세),서울 용산구,"아동 1,000~3,000원 / 보호자 무료 (공공 가성비)",서울시 용산구에서 공식 운영하는 공공형 키즈카페 및 육아지원 공간 [용산구 육아종합지원센터]입니다.,https://icare.seoul.go.kr,family:1.0;baby:1.0;father:1.0;공공키즈카페;서울형키즈카페;용산구,2026-08-22 18:28:42,toddler:1.0;indoor:1.0;public:1.0,1,76
서울시 우리동네키즈OK / 공공 포털,공공키즈카페,용산구육아종합지원센터와 업무협약 체결,상시,영유아 및 어린이 (0세~7세),서울 용산구,"아동 1,000~3,000원 / 보호자 무료 (공공 가성비)",서울시 용산구에서 공식 운영하는 공공형 키즈카페 및 육아지원 공간 [용산구육아종합지원센터와 업무협약 체결]입니다.,https://icare.seoul.go.kr,family:1.0;baby:1.0;father:1.0;공공키즈카페;서울형키즈카페;용산구,2026-08-22 18:28:42,toddler:1.0;indoor:1.0;public:1.0,3,92
서울시 우리동네키즈OK / 공공 포털,공공키즈카페,서울형키즈카페성동구성수1가1동점,상시,영유아 및 어린이 (0세~7세),서울 성동구,"아동 1,000~3,000원 / 보호자 무료 (공공 가성비)",서울시 성동구에서 공식 운영하는 공공형 키즈카페 및 육아지원 공간 [서울형키즈카페성동구성수1가1동점]입니다.,https://icare.seoul.go.kr,family:1.0;baby:1.0;father:1.0;공공키즈카페;서울형키즈카페;성동구,2026-08-22 18:28:42,toddler:1.0;indoor:1.0;public:1.0,3,81
서울시 우리동네키즈OK / 공공 포털,공공키즈카페,서울형키즈카페성동구금호2.3가동점,상시,영유아 및 어린이 (0세~7세),서울 성동구,"아동 1,000~3,000원 / 보호자 무료 (공공 가성비)",서울시 성동구에서 공식 운영하는 공공형 키즈카페 및 육아지원 공간 [서울형키즈카페성동구금호2.3가동점]입니다.,https://icare.seoul.go.kr,family:1.0;baby:1.0;father:1.0;공공키즈카페;서울형키즈카페;성동구,2026-08-22 18:28:42,toddler:1.0;indoor:1.0;public:1.0,3,91
서울시 우리동네키즈OK / 공공 포털,공공키즈카페,서울형키즈카페시립 뚝섬 자벌레점,상시,영유아 및 어린이 (0세~7세),서울 성동구,"아동 1,000~3,000원 / 보호자 무료 (공공 가성비)",서울시 성동구에서 공식 운영하는 공공형 키즈카페 및 육아지원 공간 [서울형키즈카페시립 뚝섬 자벌레점]입니다.,https://icare.seoul.go.kr,family:1.0;baby:1.0;father:1.0;공공키즈카페;서울형키즈카페;성동구,2026-08-22 18:28:42,toddler:1.0;indoor:1.0;public:1.0,2,83
서울시 우리동네키즈OK / 공공 포털,공공키즈카페,서울형키즈카페자양4동점,상시,영유아 및 어린이 (0세~7세),서울 성동구,"아동 1,000~3,000원 / 보호자 무료 (공공 가성비)",서울시 성동구에서 공식 운영하는 공공형 키즈카페 및 육아지원 공간 [서울형키즈카페자양4동점]입니다.,https://icare.seoul.go.kr,family:1.0;baby:1.0;father:1.0;공공키즈카페;서울형키즈카페;성동구,2026-08-22 18:28:42,toddler:1.0;indoor:1.0;public:1.0,2,75
서울시 우리동네키즈OK / 공공 포털,공공키즈카페,"성수동핫플,서울형키즈카페성동구성수1가1동점,",상시,영유아 및 어린이 (0세~7세),서울 성동구,"아동 1,000~3,000원 / 보호자 무료 (공공 가성비)","서울시 성동구에서 공식 운영하는 공공형 키즈카페 및 육아지원 공간 [성수동핫플,서울형키즈카페성동구성수1가1동점,]입니다.",https://icare.seoul.go.kr,family:1.0;baby:1.0;father:1.0;공공키즈카페;서울형키즈카페;성동구,2026-08-22 18:28:42,toddler:1.0;indoor:1.0;public:1.0,3,92
서울시 우리동네키즈OK / 공공 포털,공공키즈카페,성동구육아종합지원센터,상시,영유아 및 어린이 (0세~7세),서울 성동구,"아동 1,000~3,000원 / 보호자 무료 (공공 가성비)",서울시 성동구에서 공식 운영하는 공공형 키즈카페 및 육아지원 공간 [성동구육아종합지원센터]입니다.,https://icare.seoul.go.kr,family:1.0;baby:1.0;father:1.0;공공키즈카페;서울형키즈카페;성동구,2026-08-22 18:28:42,toddler:1.0;indoor:1.0;public:1.0,3,91
서울시 우리동네키즈OK / 공공 포털,공공키즈카페,서울성동구육아종합지원센터기업소개,상시,영유아 및 어린이 (0세~7세),서울 성동구,"아동 1,000~3,000원 / 보호자 무료 (공공 가성비)",서울시 성동구에서 공식 운영하는 공공형 키즈카페 및 육아지원 공간 [서울성동구육아종합지원센터기업소개]입니다.,https://icare.seoul.go.kr,family:1.0;baby:1.0;father:1.0;공공키즈카페;서울형키즈카페;성동구,2026-08-22 18:28:42,toddler:1.0;indoor:1.0;public:1.0,2,87
서울시 우리동네키즈OK / 공공 포털,공공키즈카페,서울 성동구 육아종합지원센터업체명 검색하기,상시,영유아 및 어린이 (0세~7세),서울 성동구,"아동 1,000~3,000원 / 보호자 무료 (공공 가성비)",서울시 성동구에서 공식 운영하는 공공형 키즈카페 및 육아지원 공간 [서울 성동구 육아종합지원센터업체명 검색하기]입니다.,https://icare.seoul.go.kr,family:1.0;baby:1.0;father:1.0;공공키즈카페;서울형키즈카페;성동구,2026-08-22 18:28:42,toddler:1.0;indoor:1.0;public:1.0,3,95
서울시 우리동네키즈OK / 공공 포털,공공키즈카페,서울 성동구육아종합지원센터육아종합지원센터,상시,영유아 및 어린이 (0세~7세),서울 성동구,"아동 1,000~3,000원 / 보호자 무료 (공공 가성비)",서울시 성동구에서 공식 운영하는 공공형 키즈카페 및 육아지원 공간 [서울 성동구육아종합지원센터육아종합지원센터]입니다.,https://icare.seoul.go.kr,family:1.0;baby:1.0;father:1.0;공공키즈카페;서울형키즈카페;성동구,2026-08-22 18:28:42,toddler:1.0;indoor:1.0;public:1.0,3,80
서울시 우리동네키즈OK / 공공 포털,공공키즈카페,일요일여덟시육아종합지원센터,상시,영유아 및 어린이 (0세~7세),서울 성동구,"아동 1,000~3,000원 / 보호자 무료 (공공 가성비)",서울시 성동구에서 공식 운영하는 공공형 키즈카페 및 육아지원 공간 [일요일여덟시육아종합지원센터]입니다.,https://icare.seoul.go.kr,family:1.0;baby:1.0;father:1.0;공공키즈카페;서울형키즈카페;성동구,2026-08-22 18:28:42,toddler:1.0;indoor:1.0;public:1.0,1,95
서울시 우리동네키즈OK / 공공 포털,공공키즈카페,동대문구육아종합지원센터육아종합지원센터,상시,영유아 및 어린이 (0세~7세),서울 성동구,"아동 1,000~3,000원 / 보호자 무료 (공공 가성비)",서울시 성동구에서 공식 운영하는 공공형 키즈카페 및 육아지원 공간 [동대문구육아종합지원센터육아종합지원센터]입니다.,https://icare.seoul.go.kr,family:1.0;baby:1.0;father:1.0;공공키즈카페;서울형키즈카페;성동구,2026-08-22 18:28:42,toddler:1.0;indoor:1.0;public:1.0,3,80
